P;PID;FLC;FLC3
1.06623;0.999436;1.00063;1.00018
1.06566;0.999451;1.00064;1.00017
1.06497;0.999465;1.00065;1.00016
1.06417;0.999479;1.00065;1.00015
1.06326;0.999493;1.00064;1.00014
1.06225;0.999506;1.00063;1.00012
1.06114;0.999519;1.00062;1.00011
1.05994;0.999531;1.00059;1.0001
1.05865;0.999544;1.00057;1.00009
1.05728;0.999555;1.00054;1.00008
1.05582;0.999567;1.00051;1.00007
1.05429;0.999578;1.00048;1.00007
1.05269;0.999589;1.00044;1.00006
1.05103;0.9996;1.0004;1.00005
1.0493;0.99961;1.00036;1.00004
1.04752;0.99962;1.00032;1.00003
1.04568;0.99963;1.00028;1.00003
1.0438;0.999639;1.00024;1.00002
1.04188;0.999649;1.0002;1.00001
1.03992;0.999658;1.00016;1.00001
1.03793;0.999667;1.00012;1
1.03592;0.999675;1.00009;0.999996
1.03388;0.999684;1.00005;0.999991
1.03182;0.999692;1.00002;0.999987
1.02975;0.9997;0.999985;0.999983
1.02767;0.999708;0.999955;0.99998
1.02558;0.999715;0.999926;0.999977
1.02349;0.999723;0.9999;0.999974
1.02141;0.99973;0.999876;0.999972
1.01933;0.999737;0.999855;0.99997
1.01727;0.999744;0.999836;0.999968
1.01522;0.999751;0.99982;0.999967
1.01319;0.999758;0.999807;0.999966
1.01118;0.999764;0.999796;0.999966
1.00919;0.999771;0.999788;0.999966
1.00724;0.999777;0.999784;0.999966
1.00532;0.999783;0.999782;0.999966
1.00343;0.999789;0.999783;0.999967
1.00158;0.999795;0.999786;0.999967
0.999773;0.9998;0.999792;0.999968
0.998008;0.999806;0.9998;0.99997
0.996289;0.999811;0.99981;0.999971
0.994617;0.999816;0.999822;0.999972
0.992996;0.999821;0.999834;0.999974
0.991427;0.999826;0.999848;0.999975
0.989912;0.999831;0.999863;0.999977
0.988453;0.999836;0.999879;0.999979
0.98705;0.999841;0.999895;0.999981
0.985707;0.999845;0.999911;0.999983
0.984423;0.99985;0.999928;0.999984
0.983201;0.999854;0.999944;0.999986
0.98204;0.999858;0.99996;0.999988
0.980942;0.999862;0.999976;0.99999
0.979908;0.999866;0.999992;0.999991
0.978937;0.99987;1.00001;0.999993
0.978031;0.999874;1.00002;0.999995
0.977189;0.999877;1.00003;0.999996
0.976412;0.999881;1.00005;0.999998
0.9757;0.999884;1.00006;0.999999
0.975052;0.999888;1.00007;1
0.974469;0.999891;1.00008;1
0.97395;0.999894;1.00009;1
0.973494;0.999897;1.00009;1
0.973101;0.9999;1.0001;1.00001
0.97277;0.999903;1.00011;1.00001
0.9725;0.999906;1.00011;1.00001
0.97229;0.999909;1.00011;1.00001
0.97214;0.999912;1.00011;1.00001
0.972049;0.999915;1.00011;1.00001
0.972014;0.999917;1.00011;1.00001
0.972035;0.99992;1.00011;1.00001
0.97211;0.999922;1.00011;1.00001
0.972239;0.999925;1.0001;1.00001
0.972419;0.999927;1.0001;1.00001
0.972648;0.999929;1.0001;1.00001
0.972926;0.999932;1.00009;1.00001
0.973251;0.999934;1.00008;1.00001
0.97362;0.999936;1.00008;1.00001
0.974032;0.999938;1.00007;1.00001
0.974486;0.99994;1.00006;1.00001
0.974979;0.999942;1.00006;1.00001
0.975509;0.999944;1.00005;1.00001
0.976075;0.999946;1.00004;1.00001
0.976674;0.999947;1.00004;1.00001
0.977305;0.999949;1.00003;1.00001
0.977966;0.999951;1.00002;1.00001
0.978654;0.999953;1.00002;1.00001
0.979368;0.999954;1.00001;1.00001
0.980105;0.999956;1;1.00001
0.980864;0.999957;0.999998;1.00001
0.981642;0.999959;0.999993;1.00001
0.982438;0.99996;0.999988;1.00001
0.98325;0.999962;0.999983;1.00001
0.984075;0.999963;0.999979;1.00001
0.984912;0.999965;0.999975;1.00001
0.985759;0.999966;0.999972;1.00001
0.986614;0.999967;0.999969;1.00001
0.987475;0.999969;0.999966;1.00001
0.98834;0.99997;0.999964;1.00001
0.989207;0.999971;0.999963;1.00001
0.990075;0.999972;0.999962;1.00001
0.990942;0.999973;0.999962;1.00001
0.991806;0.999974;0.999962;1
0.992665;0.999976;0.999962;1
0.993519;0.999977;0.999963;1
0.994365;0.999978;0.999965;1
0.995203;0.999979;0.999966;1
0.99603;0.99998;0.999968;1
0.996845;0.999981;0.99997;1
0.997646;0.999982;0.999973;1
0.998434;0.999982;0.999975;1
0.999206;0.999983;0.999978;1
0.999961;0.999984;0.999981;1
1.0007;0.999985;0.999984;1
1.00142;0.999986;0.999987;1
1.00212;0.999987;0.99999;1
1.00279;0.999988;0.999993;1
1.00345;0.999988;0.999995;1
1.00408;0.999989;0.999998;1
1.0047;0.99999;1;1
1.00528;0.99999;1;1
1.00585;0.999991;1.00001;0.999999
1.00638;0.999992;1.00001;0.999999
1.0069;0.999993;1.00001;0.999999
1.00738;0.999993;1.00001;0.999999
1.00785;0.999994;1.00001;0.999999
1.00828;0.999994;1.00001;0.999999
1.00869;0.999995;1.00002;0.999999
1.00907;0.999996;1.00002;0.999999
1.00943;0.999996;1.00002;0.999999
1.00975;0.999997;1.00002;0.999999
1.01005;0.999997;1.00002;0.999999
1.01033;0.999998;1.00002;0.999999
1.01058;0.999998;1.00002;0.999999
1.0108;0.999999;1.00002;0.999999
1.01099;0.999999;1.00002;0.999999
1.01116;1;1.00002;0.999999
1.0113;1;1.00002;0.999999
1.01142;1;1.00002;0.999999
1.01151;1;1.00002;0.999999
1.01158;1;1.00002;0.999999
1.01162;1;1.00002;0.999999
1.01164;1;1.00001;0.999999
1.01163;1;1.00001;0.999999
1.01161;1;1.00001;0.999999
1.01156;1;1.00001;0.999999
1.01149;1;1.00001;0.999999
1.01139;1;1.00001;0.999999
1.01128;1;1.00001;1
1.01115;1;1.00001;1
1.011;1.00001;1;1
1.01083;1.00001;1;1
1.01065;1.00001;1;1
1.01044;1.00001;1;1
1.01023;1.00001;1;1
1.00999;1.00001;0.999999;1
1.00975;1.00001;0.999998;1
1.00949;1.00001;0.999997;1
1.00921;1.00001;0.999996;1
1.00893;1.00001;0.999996;1
1.00863;1.00001;0.999995;1
1.00833;1.00001;0.999995;1
1.00802;1.00001;0.999994;1
1.00769;1.00001;0.999994;1
1.00736;1.00001;0.999994;1
1.00703;1.00001;0.999993;1
1.00668;1.00001;0.999993;1
1.00634;1.00001;0.999993;1
1.00599;1.00001;0.999993;1
1.00563;1.00001;0.999994;1
1.00527;1.00001;0.999994;1
1.00491;1.00001;0.999994;1
1.00455;1.00001;0.999994;1
1.00419;1.00001;0.999995;1
1.00383;1.00001;0.999995;1
1.00347;1.00001;0.999996;1
1.00311;1.00001;0.999996;1
1.00276;1.00001;0.999997;1
1.00241;1.00001;0.999997;1
1.00206;1.00001;0.999998;1
1.00171;1.00001;0.999998;1
1.00137;1.00001;0.999999;1
1.00104;1.00001;0.999999;1
1.00071;1.00001;1;1
1.00039;1.00001;1;1
1.00007;1.00001;1;1
0.999764;1.00001;1;1
0.999463;1.00001;1;1
0.999171;1.00001;1;1
0.998888;1.00001;1;1
0.998613;1.00001;1;1
0.998348;1.00001;1;1
0.998092;1.00001;1;1
0.997846;1.00001;1;1
0.99761;1.00001;1;1
0.997384;1.00001;1;1
0.997169;1.00001;1;1
0.996964;1.00001;1;1
0.99677;1.00001;1;1
0.996588;1.00001;1;1
0.996416;1.00001;1;1
0.996255;1.00001;1;1
0.996105;1.00001;1;1
0.995967;1.00001;1;1
0.99584;1.00001;1;1
0.995724;1.00001;1;1
0.995619;1.00001;1;1
0.995525;1.00001;1;1
0.995443;1.00002;1;1
0.995371;1.00002;1;1
0.99531;1.00002;1;1
0.995259;1.00002;1;1
0.995219;1.00002;1;1
0.99519;1.00002;1;1
0.99517;1.00002;1;1
0.995161;1.00002;1;1
0.995161;1.00002;1;1
0.995171;1.00002;1;1
0.99519;1.00002;1;1
0.995217;1.00002;1;1
0.995254;1.00002;1;1
0.995299;1.00002;1;1
0.995353;1.00002;1;1
0.995414;1.00002;0.999999;1
0.995482;1.00002;0.999999;1
0.995558;1.00002;0.999999;1
0.995641;1.00002;0.999999;1
0.995731;1.00002;0.999999;1
0.995826;1.00002;0.999999;1
0.995928;1.00002;0.999999;1
0.996035;1.00002;0.999999;1
0.996148;1.00002;0.999999;1
0.996265;1.00002;0.999999;1
0.996387;1.00002;0.999999;1
0.996513;1.00002;0.999999;1
0.996643;1.00002;0.999999;1
0.996776;1.00002;0.999999;1
0.996913;1.00002;0.999999;1
0.997053;1.00002;0.999999;1
0.997194;1.00002;0.999999;1
0.997339;1.00002;0.999999;1
0.997484;1.00002;0.999999;1
0.997632;1.00002;0.999999;1
0.99778;1.00002;0.999999;1
0.99793;1.00002;1;1
0.99808;1.00002;1;1
0.99823;1.00002;1;1
0.99838;1.00002;1;1
0.998529;1.00002;1;1
0.998678;1.00002;1;1
0.998826;1.00002;1;1
0.998973;1.00002;1;1
0.999119;1.00002;1;1
0.999262;1.00002;1;1
0.999404;1.00002;1;1
0.999544;1.00002;1;1
0.999681;1.00002;1;1
0.999815;1.00002;1;1
0.999947;1.00002;1;1
1.00008;1.00002;1;1
1.0002;1.00002;1;1
1.00032;1.00002;1;1
1.00044;1.00002;1;1
1.00056;1.00002;1;1
1.00067;1.00002;1;1
1.00077;1.00002;1;1
1.00088;1.00002;1;1
1.00098;1.00002;1;1
